Elapsed_Time_s,Timestamp,T1_C,T2_C,Skew_ms,Delta_T_C
616.889,2026-03-06T12:17:48.264643,0.5391,2.0625,0.854,-1.5234
617.131,2026-03-06T12:17:48.506886,0.5078,2.0234,0.854,-1.5156
617.373,2026-03-06T12:17:48.748256,0.4766,1.9844,0.854,-1.5078
617.626,2026-03-06T12:17:49.001315,0.4375,1.9453,1.099,-1.5078
617.860,2026-03-06T12:17:49.235898,0.4141,1.9219,0.854,-1.5078
618.078,2026-03-06T12:17:49.454104,0.3828,1.8828,0.854,-1.5000
618.314,2026-03-06T12:17:49.689670,0.3516,1.8516,0.824,-1.5000
618.549,2026-03-06T12:17:49.925080,0.3203,1.8203,0.854,-1.5000
618.792,2026-03-06T12:17:50.167908,0.2813,1.7813,0.854,-1.5000
619.034,2026-03-06T12:17:50.409590,0.2578,1.7500,0.855,-1.4922
619.254,2026-03-06T12:17:50.629881,0.2344,1.7188,0.854,-1.4844
619.492,2026-03-06T12:17:50.867269,0.2031,1.6875,0.885,-1.4844
619.737,2026-03-06T12:17:51.112379,0.1719,1.6563,0.855,-1.4844
619.970,2026-03-06T12:17:51.346056,0.1406,1.6250,0.824,-1.4844
620.209,2026-03-06T12:17:51.584734,0.1172,1.5859,0.854,-1.4688
620.429,2026-03-06T12:17:51.804535,0.0859,1.5547,0.854,-1.4688
620.669,2026-03-06T12:17:52.044254,0.0547,1.5156,0.854,-1.4609
620.911,2026-03-06T12:17:52.287027,0.0234,1.4844,0.854,-1.4609
621.153,2026-03-06T12:17:52.528952,-0.0078,1.4531,0.824,-1.4609
621.417,2026-03-06T12:17:52.792129,-0.0391,1.4219,0.854,-1.4609
621.652,2026-03-06T12:17:53.027465,-0.0703,1.3906,0.854,-1.4609
621.888,2026-03-06T12:17:53.263996,-0.1016,1.3594,0.855,-1.4609
622.113,2026-03-06T12:17:53.488158,-0.1250,1.3203,0.854,-1.4453
622.355,2026-03-06T12:17:53.730443,-0.1563,1.2813,0.854,-1.4375
622.598,2026-03-06T12:17:53.973764,-0.1875,1.2578,0.854,-1.4453
622.836,2026-03-06T12:17:54.211546,-0.2109,1.2188,0.916,-1.4297
623.074,2026-03-06T12:17:54.449116,-0.2422,1.1953,0.854,-1.4375
623.307,2026-03-06T12:17:54.682397,-0.2656,1.1641,0.854,-1.4297
623.541,2026-03-06T12:17:54.916419,-0.2969,1.1250,0.854,-1.4219
623.776,2026-03-06T12:17:55.151380,-0.3281,1.0938,0.854,-1.4219
624.018,2026-03-06T12:17:55.393187,-0.3516,1.0703,0.855,-1.4219
624.255,2026-03-06T12:17:55.631062,-0.3828,1.0391,0.854,-1.4219
624.476,2026-03-06T12:17:55.851645,-0.4063,1.0078,0.885,-1.4141
624.715,2026-03-06T12:17:56.090776,-0.4375,0.9766,0.854,-1.4141
624.957,2026-03-06T12:17:56.332156,-0.4688,0.9453,0.854,-1.4141
625.196,2026-03-06T12:17:56.571483,-0.4922,0.9141,0.854,-1.4063
625.449,2026-03-06T12:17:56.824563,-0.5234,0.8750,0.854,-1.3984
625.666,2026-03-06T12:17:57.041434,-0.5469,0.8516,0.854,-1.3984
625.898,2026-03-06T12:17:57.273616,-0.5781,0.8203,0.854,-1.3984
626.137,2026-03-06T12:17:57.512900,-0.6016,0.7891,0.854,-1.3906
626.375,2026-03-06T12:17:57.750909,-0.6328,0.7578,0.854,-1.3906
626.613,2026-03-06T12:17:57.988486,-0.6563,0.7266,0.854,-1.3828
626.833,2026-03-06T12:17:58.209071,-0.6797,0.6953,0.854,-1.3750
627.071,2026-03-06T12:17:58.446443,-0.7109,0.6719,0.854,-1.3828
627.310,2026-03-06T12:17:58.685240,-0.7344,0.6406,0.854,-1.3750
627.563,2026-03-06T12:17:58.938783,-0.7578,0.6094,0.824,-1.3672
627.794,2026-03-06T12:17:59.169634,-0.7891,0.5781,0.854,-1.3672
628.008,2026-03-06T12:17:59.383676,-0.8203,0.5469,0.854,-1.3672
628.244,2026-03-06T12:17:59.619542,-0.8438,0.5234,0.854,-1.3672
628.485,2026-03-06T12:17:59.860291,-0.8750,0.4922,0.854,-1.3672
628.727,2026-03-06T12:18:00.102537,-0.8906,0.4609,0.854,-1.3516
628.968,2026-03-06T12:18:00.343670,-0.9219,0.4297,0.854,-1.3516
629.189,2026-03-06T12:18:00.564239,-0.9531,0.4063,0.854,-1.3594
629.440,2026-03-06T12:18:00.815668,-0.9688,0.3672,0.854,-1.3359
629.676,2026-03-06T12:18:01.052003,-0.9922,0.3438,0.854,-1.3359
629.908,2026-03-06T12:18:01.283269,-1.0313,0.3125,0.854,-1.3438
630.148,2026-03-06T12:18:01.523256,-1.0547,0.2813,0.854,-1.3359
630.372,2026-03-06T12:18:01.747833,-1.0781,0.2578,0.824,-1.3359
630.613,2026-03-06T12:18:01.988140,-1.1016,0.2266,0.854,-1.3281
630.850,2026-03-06T12:18:02.225526,-1.1328,0.1953,0.854,-1.3281
631.088,2026-03-06T12:18:02.463739,-1.1641,0.1641,0.824,-1.3281
631.336,2026-03-06T12:18:02.711212,-1.1797,0.1406,0.855,-1.3203
631.559,2026-03-06T12:18:02.934943,-1.2031,0.1094,0.916,-1.3125
631.789,2026-03-06T12:18:03.164601,-1.2266,0.0859,0.854,-1.3125
632.022,2026-03-06T12:18:03.397510,-1.2578,0.0547,0.854,-1.3125
632.265,2026-03-06T12:18:03.640815,-1.2813,0.0313,0.855,-1.3125
632.506,2026-03-06T12:18:03.881592,-1.3125,0.0000,0.854,-1.3125
632.726,2026-03-06T12:18:04.101312,-1.3281,-0.0313,0.854,-1.2969
632.966,2026-03-06T12:18:04.341739,-1.3594,-0.0547,0.854,-1.3047
633.210,2026-03-06T12:18:04.585951,-1.3828,-0.0859,0.854,-1.2969
633.453,2026-03-06T12:18:04.829039,-1.4063,-0.1172,0.854,-1.2891
633.707,2026-03-06T12:18:05.082969,-1.4297,-0.1484,0.824,-1.2813
633.922,2026-03-06T12:18:05.297368,-1.4531,-0.1641,0.854,-1.2891
634.150,2026-03-06T12:18:05.525525,-1.4766,-0.1953,0.916,-1.2813
634.389,2026-03-06T12:18:05.764422,-1.5000,-0.2188,0.854,-1.2813
634.627,2026-03-06T12:18:06.002820,-1.5313,-0.2578,0.824,-1.2734
634.864,2026-03-06T12:18:06.240002,-1.5547,-0.2734,0.824,-1.2813
635.089,2026-03-06T12:18:06.464970,-1.5781,-0.3047,0.854,-1.2734
635.331,2026-03-06T12:18:06.707061,-1.6016,-0.3281,0.854,-1.2734
635.572,2026-03-06T12:18:06.947407,-1.6328,-0.3594,0.855,-1.2734
635.825,2026-03-06T12:18:07.200309,-1.6563,-0.3828,0.824,-1.2734
636.055,2026-03-06T12:18:07.431087,-1.6797,-0.4219,0.854,-1.2578
636.275,2026-03-06T12:18:07.650880,-1.6953,-0.4375,0.854,-1.2578
636.512,2026-03-06T12:18:07.887706,-1.7266,-0.4688,0.824,-1.2578
636.753,2026-03-06T12:18:08.128121,-1.7500,-0.4922,0.855,-1.2578
636.995,2026-03-06T12:18:08.370920,-1.7734,-0.5234,0.854,-1.2500
637.236,2026-03-06T12:18:08.611316,-1.7969,-0.5469,0.854,-1.2500
637.455,2026-03-06T12:18:08.830143,-1.8203,-0.5703,0.854,-1.2500
637.693,2026-03-06T12:18:09.068244,-1.8438,-0.5938,1.434,-1.2500
637.941,2026-03-06T12:18:09.316367,-1.8594,-0.6250,0.854,-1.2344
638.178,2026-03-06T12:18:09.553783,-1.8906,-0.6563,0.824,-1.2344
638.420,2026-03-06T12:18:09.795598,-1.9141,-0.6797,0.824,-1.2344
638.640,2026-03-06T12:18:10.015315,-1.9453,-0.7031,0.854,-1.2422
638.880,2026-03-06T12:18:10.255979,-1.9688,-0.7344,0.854,-1.2344
639.122,2026-03-06T12:18:10.497823,-1.9844,-0.7500,0.854,-1.2344
639.375,2026-03-06T12:18:10.750916,-2.0156,-0.7813,0.854,-1.2344
639.613,2026-03-06T12:18:10.988567,-2.0391,-0.8125,0.854,-1.2266
639.830,2026-03-06T12:18:11.205283,-2.0547,-0.8359,0.854,-1.2188
640.065,2026-03-06T12:18:11.440349,-2.0781,-0.8594,0.854,-1.2188
640.303,2026-03-06T12:18:11.678747,-2.1016,-0.8906,0.854,-1.2109
640.540,2026-03-06T12:18:11.915949,-2.1250,-0.9141,0.854,-1.2109
640.778,2026-03-06T12:18:12.153953,-2.1563,-0.9375,0.854,-1.2188
641.002,2026-03-06T12:18:12.377596,-2.1719,-0.9609,0.854,-1.2109
641.243,2026-03-06T12:18:12.619072,-2.1875,-0.9844,0.854,-1.2031
641.496,2026-03-06T12:18:12.871333,-2.2188,-1.0078,0.854,-1.2109
641.722,2026-03-06T12:18:13.097415,-2.2344,-1.0391,0.854,-1.1953
641.960,2026-03-06T12:18:13.335325,-2.2578,-1.0625,0.824,-1.1953
642.185,2026-03-06T12:18:13.560778,-2.2813,-1.0859,0.854,-1.1953
642.432,2026-03-06T12:18:13.807444,-2.3047,-1.1094,0.854,-1.1953
642.674,2026-03-06T12:18:14.049716,-2.3281,-1.1406,0.824,-1.1875
642.913,2026-03-06T12:18:14.288387,-2.3516,-1.1641,0.916,-1.1875
643.163,2026-03-06T12:18:14.538696,-2.3750,-1.1875,0.916,-1.1875
643.380,2026-03-06T12:18:14.755548,-2.3906,-1.2109,0.854,-1.1797
643.612,2026-03-06T12:18:14.987219,-2.4141,-1.2344,0.854,-1.1797
643.849,2026-03-06T12:18:15.224530,-2.4453,-1.2656,0.854,-1.1797
644.093,2026-03-06T12:18:15.468193,-2.4609,-1.2891,0.854,-1.1719
644.333,2026-03-06T12:18:15.708840,-2.4844,-1.3125,0.854,-1.1719
644.554,2026-03-06T12:18:15.929347,-2.5000,-1.3281,0.854,-1.1719
644.793,2026-03-06T12:18:16.168717,-2.5234,-1.3594,0.854,-1.1641
645.032,2026-03-06T12:18:16.407318,-2.5469,-1.3828,0.855,-1.1641
645.282,2026-03-06T12:18:16.657595,-2.5703,-1.4141,0.854,-1.1563
645.515,2026-03-06T12:18:16.890579,-2.5859,-1.4297,0.854,-1.1563
645.733,2026-03-06T12:18:17.108789,-2.6094,-1.4531,0.854,-1.1563
645.972,2026-03-06T12:18:17.347506,-2.6406,-1.4766,0.854,-1.1641
646.215,2026-03-06T12:18:17.590578,-2.6563,-1.5000,0.854,-1.1563
646.456,2026-03-06T12:18:17.831281,-2.6797,-1.5234,0.854,-1.1563
646.694,2026-03-06T12:18:18.069445,-2.6953,-1.5547,0.854,-1.1406
646.912,2026-03-06T12:18:18.287799,-2.7188,-1.5781,0.885,-1.1406
647.152,2026-03-06T12:18:18.528044,-2.7422,-1.5938,0.854,-1.1484
647.406,2026-03-06T12:18:18.781614,-2.7656,-1.6172,0.854,-1.1484
647.636,2026-03-06T12:18:19.011415,-2.7813,-1.6484,0.854,-1.1328
647.873,2026-03-06T12:18:19.248604,-2.7969,-1.6719,0.824,-1.1250
648.095,2026-03-06T12:18:19.470684,-2.8203,-1.6875,0.854,-1.1328
648.334,2026-03-06T12:18:19.710101,-2.8438,-1.7188,0.946,-1.1250
648.578,2026-03-06T12:18:19.953323,-2.8594,-1.7344,0.885,-1.1250
648.820,2026-03-06T12:18:20.195268,-2.8828,-1.7578,0.854,-1.1250
649.076,2026-03-06T12:18:20.451859,-2.9063,-1.7813,0.854,-1.1250
649.290,2026-03-06T12:18:20.665791,-2.9219,-1.8047,0.854,-1.1172
649.522,2026-03-06T12:18:20.897416,-2.9375,-1.8203,0.854,-1.1172
649.761,2026-03-06T12:18:21.136661,-2.9609,-1.8516,0.824,-1.1094
650.005,2026-03-06T12:18:21.380513,-2.9844,-1.8750,0.854,-1.1094
650.244,2026-03-06T12:18:21.619856,-3.0000,-1.8984,0.854,-1.1016
650.464,2026-03-06T12:18:21.839846,-3.0234,-1.9141,0.855,-1.1094
650.701,2026-03-06T12:18:22.077097,-3.0391,-1.9453,0.854,-1.0938
650.956,2026-03-06T12:18:22.331438,-3.0625,-1.9609,0.854,-1.1016
651.198,2026-03-06T12:18:22.573136,-3.0781,-1.9844,0.824,-1.0938
651.430,2026-03-06T12:18:22.805615,-3.1094,-2.0078,0.854,-1.1016
651.649,2026-03-06T12:18:23.024112,-3.1250,-2.0234,0.854,-1.1016
651.888,2026-03-06T12:18:23.263839,-3.1484,-2.0547,0.854,-1.0938
652.128,2026-03-06T12:18:23.503740,-3.1641,-2.0703,0.854,-1.0938
652.365,2026-03-06T12:18:23.740869,-3.1797,-2.0938,0.824,-1.0859
652.622,2026-03-06T12:18:23.997584,-3.2031,-2.1172,0.855,-1.0859
652.841,2026-03-06T12:18:24.216734,-3.2188,-2.1406,0.854,-1.0781
653.071,2026-03-06T12:18:24.446282,-3.2422,-2.1563,0.855,-1.0859
653.311,2026-03-06T12:18:24.686127,-3.2578,-2.1797,1.099,-1.0781
653.548,2026-03-06T12:18:24.923746,-3.2734,-2.2031,0.854,-1.0703
653.785,2026-03-06T12:18:25.160708,-3.2969,-2.2266,0.854,-1.0703
654.011,2026-03-06T12:18:25.386258,-3.3125,-2.2500,0.885,-1.0625
654.253,2026-03-06T12:18:25.628741,-3.3359,-2.2656,0.854,-1.0703
654.494,2026-03-06T12:18:25.869715,-3.3516,-2.2891,0.854,-1.0625
654.746,2026-03-06T12:18:26.121181,-3.3672,-2.3047,0.854,-1.0625
654.970,2026-03-06T12:18:26.345490,-3.3906,-2.3281,0.824,-1.0625
655.196,2026-03-06T12:18:26.571849,-3.4063,-2.3516,0.824,-1.0547
655.438,2026-03-06T12:18:26.814095,-3.4219,-2.3750,0.854,-1.0469
655.681,2026-03-06T12:18:27.056383,-3.4453,-2.3984,0.854,-1.0469
655.919,2026-03-06T12:18:27.294844,-3.4609,-2.4141,0.855,-1.0469
656.156,2026-03-06T12:18:27.531822,-3.4844,-2.4375,0.854,-1.0469
656.376,2026-03-06T12:18:27.751406,-3.5156,-2.4531,0.854,-1.0625
656.636,2026-03-06T12:18:28.011858,-3.5234,-2.4766,0.854,-1.0469
656.871,2026-03-06T12:18:28.247005,-3.5391,-2.5000,0.854,-1.0391
657.103,2026-03-06T12:18:28.478589,-3.5547,-2.5156,0.854,-1.0391
657.342,2026-03-06T12:18:28.717113,-3.5781,-2.5391,0.854,-1.0391
657.560,2026-03-06T12:18:28.935994,-3.5938,-2.5547,0.854,-1.0391
657.799,2026-03-06T12:18:29.174439,-3.6094,-2.5781,0.854,-1.0313
658.037,2026-03-06T12:18:29.412356,-3.6328,-2.6016,0.854,-1.0313
658.276,2026-03-06T12:18:29.651535,-3.6484,-2.6172,0.854,-1.0313
658.523,2026-03-06T12:18:29.898466,-3.6641,-2.6406,0.854,-1.0234
658.750,2026-03-06T12:18:30.125692,-3.6875,-2.6563,0.855,-1.0313
658.981,2026-03-06T12:18:30.356199,-3.7031,-2.6719,0.854,-1.0313
659.223,2026-03-06T12:18:30.598179,-3.7188,-2.7031,0.885,-1.0156
659.461,2026-03-06T12:18:30.837011,-3.7344,-2.7266,0.854,-1.0078
659.700,2026-03-06T12:18:31.076090,-3.7578,-2.7422,1.129,-1.0156
659.920,2026-03-06T12:18:31.295322,-3.7656,-2.7578,0.854,-1.0078
660.161,2026-03-06T12:18:31.536901,-3.7891,-2.7891,0.854,-1.0000
660.411,2026-03-06T12:18:31.786162,-3.8047,-2.7969,0.854,-1.0078
660.644,2026-03-06T12:18:32.019266,-3.8203,-2.8203,0.854,-1.0000
660.881,2026-03-06T12:18:32.256287,-3.8438,-2.8359,0.854,-1.0078
661.101,2026-03-06T12:18:32.476365,-3.8594,-2.8516,0.885,-1.0078
661.341,2026-03-06T12:18:32.716402,-3.8750,-2.8750,0.885,-1.0000
661.583,2026-03-06T12:18:32.958671,-3.8906,-2.8906,0.854,-1.0000
661.821,2026-03-06T12:18:33.196298,-3.9063,-2.9141,0.854,-0.9922
662.074,2026-03-06T12:18:33.449140,-3.9297,-2.9297,0.854,-1.0000
662.298,2026-03-06T12:18:33.673800,-3.9453,-2.9531,0.854,-0.9922
662.527,2026-03-06T12:18:33.902969,-3.9609,-2.9766,0.854,-0.9844
662.766,2026-03-06T12:18:34.141457,-3.9766,-2.9922,0.855,-0.9844
663.004,2026-03-06T12:18:34.379486,-4.0000,-3.0078,0.854,-0.9922
663.245,2026-03-06T12:18:34.620629,-4.0078,-3.0313,0.854,-0.9766
663.469,2026-03-06T12:18:34.844279,-4.0234,-3.0469,0.854,-0.9766
663.711,2026-03-06T12:18:35.086416,-4.0391,-3.0625,0.854,-0.9766
663.948,2026-03-06T12:18:35.324005,-4.0625,-3.0781,0.855,-0.9844
664.186,2026-03-06T12:18:35.561573,-4.0781,-3.1094,0.854,-0.9688
664.435,2026-03-06T12:18:35.810869,-4.0938,-3.1250,0.854,-0.9688
664.649,2026-03-06T12:18:36.024446,-4.1094,-3.1406,0.854,-0.9688
664.892,2026-03-06T12:18:36.267258,-4.1250,-3.1563,0.854,-0.9688
665.132,2026-03-06T12:18:36.507334,-4.1406,-3.1797,0.854,-0.9609
665.369,2026-03-06T12:18:36.744615,-4.1563,-3.1641,0.854,-0.9922
665.606,2026-03-06T12:18:36.982075,-4.1719,-3.0625,0.854,-1.1094
665.826,2026-03-06T12:18:37.201848,-4.1875,-2.9219,0.854,-1.2656
666.080,2026-03-06T12:18:37.455395,-4.2109,-2.7500,0.854,-1.4609
666.321,2026-03-06T12:18:37.696891,-4.2188,-2.5703,0.854,-1.6484
666.551,2026-03-06T12:18:37.927093,-4.2422,-2.4063,0.854,-1.8359
666.792,2026-03-06T12:18:38.167370,-4.2578,-2.2500,0.824,-2.0078
667.012,2026-03-06T12:18:38.387862,-4.2734,-2.1250,0.854,-2.1484
667.252,2026-03-06T12:18:38.627982,-4.2891,-2.0000,0.854,-2.2891
667.490,2026-03-06T12:18:38.865799,-4.2969,-1.8828,0.854,-2.4141
667.731,2026-03-06T12:18:39.106891,-4.3125,-1.7813,0.824,-2.5313
667.983,2026-03-06T12:18:39.359027,-4.3203,-1.6875,0.824,-2.6328
668.207,2026-03-06T12:18:39.582343,-4.3359,-1.6094,0.854,-2.7266
668.441,2026-03-06T12:18:39.816949,-4.3438,-1.5234,0.854,-2.8203
668.679,2026-03-06T12:18:40.054307,-4.3438,-1.4453,0.854,-2.8984
668.917,2026-03-06T12:18:40.292856,-4.3516,-1.3750,1.099,-2.9766
669.155,2026-03-06T12:18:40.530679,-4.3594,-1.3125,0.854,-3.0469
669.376,2026-03-06T12:18:40.751531,-4.3594,-1.2500,0.854,-3.1094
669.619,2026-03-06T12:18:40.994672,-4.3672,-1.1953,0.854,-3.1719
669.859,2026-03-06T12:18:41.234837,-4.3672,-1.1406,0.854,-3.2266
670.100,2026-03-06T12:18:41.476048,-4.3672,-1.0938,0.854,-3.2734
670.348,2026-03-06T12:18:41.724045,-4.3672,-1.0469,0.854,-3.3203
670.569,2026-03-06T12:18:41.944473,-4.3672,-1.0156,0.854,-3.3516
670.801,2026-03-06T12:18:42.176235,-4.3672,-0.9844,0.854,-3.3828
671.044,2026-03-06T12:18:42.419467,-4.3594,-0.9609,0.854,-3.3984
671.283,2026-03-06T12:18:42.658527,-4.3594,-0.9453,0.854,-3.4141
671.524,2026-03-06T12:18:42.899296,-4.3438,-0.9531,0.824,-3.3906
671.744,2026-03-06T12:18:43.119394,-4.3438,-0.9766,0.885,-3.3672
671.982,2026-03-06T12:18:43.357931,-4.3359,-1.0078,0.885,-3.3281
672.224,2026-03-06T12:18:43.599951,-4.3281,-1.0547,0.854,-3.2734
672.469,2026-03-06T12:18:43.844559,-4.3203,-1.1094,1.099,-3.2109
672.704,2026-03-06T12:18:44.079635,-4.3125,-1.1641,0.824,-3.1484
672.928,2026-03-06T12:18:44.303467,-4.3047,-1.2188,0.855,-3.0859
673.169,2026-03-06T12:18:44.544914,-4.2969,-1.2813,0.854,-3.0156
673.407,2026-03-06T12:18:44.782986,-4.2891,-1.3438,0.885,-2.9453
673.649,2026-03-06T12:18:45.024489,-4.2813,-1.3984,0.824,-2.8828
673.889,2026-03-06T12:18:45.264860,-4.2734,-1.4531,0.854,-2.8203
674.110,2026-03-06T12:18:45.485210,-4.2656,-1.5156,0.855,-2.7500
674.353,2026-03-06T12:18:45.728133,-4.2578,-1.5781,0.854,-2.6797
674.600,2026-03-06T12:18:45.975133,-4.2578,-1.6250,0.854,-2.6328
674.832,2026-03-06T12:18:46.207931,-4.2422,-1.6797,0.854,-2.5625
675.071,2026-03-06T12:18:46.446702,-4.2422,-1.7266,0.854,-2.5156
675.291,2026-03-06T12:18:46.666246,-4.2344,-1.7734,0.854,-2.4609
675.528,2026-03-06T12:18:46.903656,-4.2266,-1.8281,0.854,-2.3984
675.767,2026-03-06T12:18:47.142128,-4.2266,-1.8750,0.854,-2.3516
676.004,2026-03-06T12:18:47.379267,-4.2188,-1.9219,0.854,-2.2969
676.246,2026-03-06T12:18:47.621225,-4.2109,-1.9688,0.854,-2.2422
676.469,2026-03-06T12:18:47.845105,-4.2188,-2.0156,0.854,-2.2031
676.720,2026-03-06T12:18:48.095477,-4.2109,-2.0547,0.824,-2.1563
676.951,2026-03-06T12:18:48.326495,-4.2109,-2.1016,0.854,-2.1094
677.189,2026-03-06T12:18:48.564398,-4.2031,-2.1406,0.854,-2.0625
677.428,2026-03-06T12:18:48.804031,-4.2109,-2.1797,0.916,-2.0313
677.655,2026-03-06T12:18:49.030306,-4.2109,-2.2266,1.068,-1.9844
677.896,2026-03-06T12:18:49.271240,-4.2188,-2.2656,0.855,-1.9531
678.140,2026-03-06T12:18:49.515297,-4.2188,-2.3047,0.855,-1.9141
678.387,2026-03-06T12:18:49.762947,-4.2266,-2.3438,0.854,-1.8828
678.616,2026-03-06T12:18:49.991208,-4.2188,-2.3828,0.854,-1.8359
678.840,2026-03-06T12:18:50.215252,-4.2188,-2.4219,0.854,-1.7969
679.081,2026-03-06T12:18:50.456521,-4.2266,-2.4531,0.824,-1.7734
679.322,2026-03-06T12:18:50.697216,-4.2422,-2.4922,0.854,-1.7500
679.560,2026-03-06T12:18:50.936088,-4.2422,-2.5234,0.854,-1.7188
679.797,2026-03-06T12:18:51.172877,-4.2500,-2.5625,0.854,-1.6875
680.016,2026-03-06T12:18:51.391830,-4.2578,-2.5859,0.854,-1.6719
680.261,2026-03-06T12:18:51.636230,-4.2656,-2.6250,0.854,-1.6406
680.515,2026-03-06T12:18:51.890151,-4.2656,-2.6641,0.854,-1.6016
680.745,2026-03-06T12:18:52.120473,-4.2813,-2.6953,0.854,-1.5859
680.982,2026-03-06T12:18:52.357914,-4.2891,-2.7266,0.885,-1.5625
681.203,2026-03-06T12:18:52.578517,-4.2891,-2.7578,0.854,-1.5313
681.444,2026-03-06T12:18:52.819636,-4.3047,-2.7891,0.824,-1.5156
681.685,2026-03-06T12:18:53.060883,-4.3125,-2.8203,0.854,-1.4922
681.923,2026-03-06T12:18:53.299104,-4.3203,-2.8516,0.854,-1.4688
682.161,2026-03-06T12:18:53.536440,-4.3281,-2.8828,0.854,-1.4453
682.384,2026-03-06T12:18:53.759878,-4.3438,-2.9063,0.885,-1.4375
682.630,2026-03-06T12:18:54.005178,-4.3516,-2.9375,0.854,-1.4141
682.861,2026-03-06T12:18:54.236779,-4.3594,-2.9688,0.885,-1.3906
683.097,2026-03-06T12:18:54.473104,-4.3672,-2.9922,0.854,-1.3750
683.340,2026-03-06T12:18:54.715301,-4.3828,-3.0156,0.854,-1.3672
683.561,2026-03-06T12:18:54.936868,-4.3906,-3.0469,0.854,-1.3438
683.803,2026-03-06T12:18:55.178981,-4.3984,-3.0781,0.854,-1.3203
684.046,2026-03-06T12:18:55.421324,-4.4141,-3.1094,0.854,-1.3047
684.284,2026-03-06T12:18:55.659767,-4.4297,-3.1328,0.855,-1.2969
684.535,2026-03-06T12:18:55.910130,-4.4375,-3.1641,0.854,-1.2734
684.746,2026-03-06T12:18:56.121778,-4.4453,-3.1797,0.854,-1.2656
684.982,2026-03-06T12:18:56.357998,-4.4609,-3.2109,0.946,-1.2500
685.225,2026-03-06T12:18:56.600811,-4.4688,-3.2344,0.854,-1.2344
685.463,2026-03-06T12:18:56.838145,-4.4844,-3.2656,0.854,-1.2188
685.701,2026-03-06T12:18:57.076531,-4.5000,-3.2813,0.854,-1.2188
685.921,2026-03-06T12:18:57.297050,-4.5156,-3.3047,0.854,-1.2109
686.180,2026-03-06T12:18:57.555166,-4.5234,-3.3359,0.855,-1.1875
686.407,2026-03-06T12:18:57.782307,-4.5391,-3.3594,0.854,-1.1797
686.638,2026-03-06T12:18:58.013263,-4.5547,-3.3828,0.854,-1.1719
686.874,2026-03-06T12:18:58.250068,-4.5703,-3.4063,0.854,-1.1641
687.099,2026-03-06T12:18:58.474781,-4.5781,-3.4297,0.854,-1.1484
687.340,2026-03-06T12:18:58.715391,-4.5938,-3.4531,0.885,-1.1406
687.576,2026-03-06T12:18:58.951706,-4.6016,-3.4766,0.824,-1.1250
687.813,2026-03-06T12:18:59.188699,-4.6250,-3.5000,0.854,-1.1250
688.061,2026-03-06T12:18:59.437026,-4.6328,-3.5234,0.854,-1.1094
688.284,2026-03-06T12:18:59.659836,-4.6484,-3.5469,0.854,-1.1016
688.511,2026-03-06T12:18:59.887012,-4.6641,-3.5625,0.854,-1.1016
688.750,2026-03-06T12:19:00.125843,-4.6797,-3.5859,0.854,-1.0938
688.989,2026-03-06T12:19:00.364590,-4.6953,-3.6094,0.854,-1.0859
689.232,2026-03-06T12:19:00.607406,-4.7109,-3.6328,0.824,-1.0781
689.455,2026-03-06T12:19:00.830181,-4.7266,-3.6484,0.854,-1.0781
689.692,2026-03-06T12:19:01.067845,-4.7344,-3.6641,0.885,-1.0703
689.929,2026-03-06T12:19:01.305027,-4.7500,-3.6875,0.854,-1.0625
690.180,2026-03-06T12:19:01.556008,-4.7656,-3.7109,0.824,-1.0547
690.413,2026-03-06T12:19:01.788656,-4.7813,-3.7266,0.824,-1.0547
690.634,2026-03-06T12:19:02.009851,-4.7969,-3.7422,0.854,-1.0547
690.872,2026-03-06T12:19:02.247328,-4.8047,-3.7656,0.854,-1.0391
691.110,2026-03-06T12:19:02.485879,-4.8125,-3.7891,0.855,-1.0234
691.351,2026-03-06T12:19:02.726813,-4.8281,-3.8047,0.854,-1.0234
691.589,2026-03-06T12:19:02.964359,-4.8438,-3.8203,0.824,-1.0234
691.808,2026-03-06T12:19:03.183598,-4.8594,-3.8359,0.854,-1.0234
692.049,2026-03-06T12:19:03.424211,-4.8594,-3.8594,0.854,-1.0000
692.302,2026-03-06T12:19:03.677257,-4.8750,-3.8828,0.824,-0.9922
692.534,2026-03-06T12:19:03.909839,-4.8828,-3.8984,0.854,-0.9844
692.777,2026-03-06T12:19:04.152602,-4.8906,-3.9219,0.854,-0.9688
692.995,2026-03-06T12:19:04.371052,-4.9063,-3.9297,0.854,-0.9766
693.232,2026-03-06T12:19:04.607677,-4.9219,-3.9531,0.854,-0.9688
693.474,2026-03-06T12:19:04.849917,-4.9219,-3.9688,0.854,-0.9531
693.715,2026-03-06T12:19:05.090714,-4.9375,-3.9922,0.916,-0.9453
693.959,2026-03-06T12:19:05.334450,-4.9453,-4.0000,0.885,-0.9453
694.181,2026-03-06T12:19:05.556822,-4.9609,-4.0234,0.854,-0.9375
694.421,2026-03-06T12:19:05.796305,-4.9688,-4.0391,0.885,-0.9297
694.670,2026-03-06T12:19:06.045682,-4.9766,-4.0547,0.855,-0.9219
694.896,2026-03-06T12:19:06.271677,-4.9922,-4.0781,0.854,-0.9141
695.138,2026-03-06T12:19:06.514065,-5.0000,-4.0859,0.854,-0.9141
695.363,2026-03-06T12:19:06.738300,-5.0156,-4.1094,0.854,-0.9063
695.604,2026-03-06T12:19:06.979984,-5.0313,-4.1250,0.885,-0.9063
